"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","data.dwc:eventDate","data.dwc:year","data.dwc:month","data.dwc:day","collector","recordset"
"000ca8c8-5da9-4104-857d-a767cb914cfe","urn:catalog:trom:v:96394","96394","orobanchaceae","bartsia","bartsia alpina","norway","nordland",15.9903,67.1236,NA,"2008","7","26","mats g. nettelbladt, kristin vigander, asle bruserud","703b5bdc-4581-47e3-b4b6-e6f32d0eec54"
"000d255b-4f69-4a8f-918a-5305351f06ea","{fda797a3-f582-44c8-b6ff-d6fc1e0f9320}",NA,"orobanchaceae","pedicularis","pedicularis groenlandica","united states","washington",-121.613795,46.2804148,"1980-08-08","1980","8","8","elaine joyal; elaine joyal, s.e. carpenter","7c1a1d78-aeaa-4501-87e1-83eceb8ca8ea"
"000d5c6d-26a3-42f9-b5f8-1a8935f62af4","http://n2t.net/ark:/65665/3431e348f-8ed6-46c2-9925-f72c6b23f7e5","us 1974454","orobanchaceae","castilleja","castilleja lemmonii","united states","california",NA,NA,"1939-08-10","1939","8","10","a. a. heller","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"000d794f-f3ba-42b8-abcf-41f9d60b34b5","https://data.biodiversitydata.nl/naturalis/specimen/l.2893560","l.2893560","orobanchaceae","graderia","graderia subintegra","south africa",NA,NA,NA,"1926-01-01/1926-01-31",NA,NA,NA,"lotsy jp; goddijn wa","fabcdc12-9d29-4bd2-912b-176e71818144"
"000d7f77-800a-4189-a8e0-b83090d8455d","ee5277c2-eae1-488b-979e-2dadd5b99c74","16421jwt","orobanchaceae","castilleja","castilleja elata","united states","california",-124.060986,41.78746,"1928-06-05","1928","6","5","j. william thompson","8b0c1f4b-9de7-4521-98c2-983e0bfd33c7"
"000d8ab5-16bc-4f2e-b2a7-985596ff6dd6","https://data.biodiversitydata.nl/naturalis/specimen/amd.112614","amd.112614","orobanchaceae","melampyrum","melampyrum sylvaticum",NA,NA,NA,NA,"1858-08-01/1858-08-31",NA,NA,NA,"malinský","fabcdc12-9d29-4bd2-912b-176e71818144"
"000db0e8-a132-44db-bc90-5b699e521700","e0aef75f-fcac-430d-9eb3-27f4826cf3a8","clems0083507","orobanchaceae","castilleja","castilleja exserta","united states","arizona",-111.458333,33.541389,"2024-04-16","2024","4","16","damrel, d.z.; damrel, d.w.; hodgson, w.c.; ward, j.b.; mullarkey,s.","264c48ec-8636-451f-a7e0-74131bc6f84c"
"000dbcc9-b996-4c99-9810-d4f84fd8dca8","7b8d037b-2f8b-405a-a865-4cceb7d41b52","ph00355324","orobanchaceae","agalinis","agalinis purpurea","united states","new jersey",-74.422927,39.364283,"1876-09","1876","9","0","isaac c. martindale","65536dcd-7bb2-44e5-af3f-4a13f08e53d0"
"000decf4-5d69-4c6c-9508-95c29ba4d4dd","6aad46f4-5864-443b-b377-6456846c5b28","chrb0059447","orobanchaceae","agalinis","agalinis tenuifolia","united states","new jersey",NA,NA,"1887-09-18","1887","9","18","c.f. parker","0bc60df1-a162-4173-9a73-c51e09031843"
"000df444-0f5a-4cb7-b1f2-a3971bf933d1","315cdf0b-b44f-4af7-85ac-23764816e8fe","brit981199","orobanchaceae","agalinis","agalinis tenuifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"000e185d-9627-464c-a2e2-3a4145c29cb7","https://arctos.database.museum/guid/uam:herb:46381","uam:herb:46381","orobanchaceae","pedicularis","pedicularis lanata","united states","alaska",-152.43,57.78,"1971-06-28/1971-06-28","1971","06","28","collector(s): l. white","b6ec6203-09db-4d6e-8cba-ee4bebd2934c"
"000e3aa5-5c2d-46b2-bb85-24814c611162","ld:general:1152399","1152399","orobanchaceae","pedicularis","pedicularis sylvatica","sweden","halland",NA,NA,NA,"1865","06",NA,"a. lyttkens","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"000e70d4-0deb-4142-8d1a-1adf97700ac7","que0017633","que0017633","orobanchaceae","odontites","odontites serotinus","canada","québec",NA,NA,"1956-08-16","1956","08","16","brisson, frère samuel","237d30ca-7675-4840-b4fd-96771fabf518"
"000eafa0-7d2d-4ab0-8bb9-4e7f259e13e2","f3f65d32-af48-42f2-8672-d839ca6f8fc0","uvmvt155686","orobanchaceae","seymeria","seymeria","united states",NA,NA,NA,NA,NA,NA,NA,NA,"3027c437-cdb3-4072-9410-5a46ec3b1fd5"
"000edce1-9b2a-4efa-ab37-17684404587c","118ca741-3d9f-4c9f-b95c-7232050d7adb","40996","orobanchaceae","castilleja","castilleja miniata","united states","idaho",-114.6915,44.4017,"2010-07-18","2010","7","18","d. mansfield, k. carlson, j. erwin, b. corbin","ec4acc26-ff1b-4131-a1df-a950fe31bb0e"
"000f45f4-c54a-4fcd-93f4-a72b6d5b8b09","http://specimens.kew.org/herbarium/24506.000",NA,"orobanchaceae","alectra","alectra melampyroides",NA,NA,NA,NA,"1956-03-30",NA,NA,NA,"milne-redhead, e.; taylor, p.","710a8a54-783c-41aa-ad9a-05544cdb4c55"
"000f6a1e-27ee-4e4f-9d88-3a2cb4fb9b09","urn:catalog:bg:s:155757","155757","orobanchaceae","euphrasia","euphrasia stricta var. tenuis","norway","vestland",6.9123,60.5687,NA,"1904","6","29","s. k. selland","d2217bca-3a93-4407-bb56-087afa000cbc"
"000fa97d-10c4-4411-a0c9-5d8a2550a4cb","78794bfc-d8a6-4bd9-b072-988d2966255f",NA,"orobanchaceae","agalinis","agalinis fasciculata","united states","oklahoma",NA,NA,"1968-09-21","1968","9","21","f. h. means, jr.","e185415c-15c4-4612-89f3-27cfebbca0d9"
"000fb6b4-2295-4fd7-9926-c428eedb9c3e","https://data.biodiversitydata.nl/naturalis/specimen/u.1735632","u.1735632","orobanchaceae","euphrasia","euphrasia rostkoviana",NA,NA,NA,NA,"1924-08-17",NA,NA,NA,"nigg f","fabcdc12-9d29-4bd2-912b-176e71818144"
"000ff200-4825-4bd8-b356-2afb1a8de2bc","ups:bot:v-064582","v-064582","orobanchaceae","lindenbergia","lindenbergia sokotrana","yemen","socotra",53.51667,12.71667,"1994-01-23","1994","1","23","m. thulin & a.n. gifri","62a36329-6b82-48bc-94d8-1cb9adb91ab5"
"000ff3a2-d8c3-4406-8a91-a3d40cf63665","a3d3f0fb-c61c-491b-90d8-cfb2851653bd","1999.001","orobanchaceae","triphysaria","orthocarpus faucibarbatus","united states","california",NA,NA,"1932-05-02","1932","5","2","rosemary fitzgerald","dd232f5c-7f53-48ec-9bb7-7205702c3dc8"
"000ff838-3caa-4520-a14f-d2585c4214b0","s:vascularplants:s-hs-9658","s-hs-9658","orobanchaceae","bartsia","bartsia alpina","sweden","torne lappmark",NA,NA,"1943-08-21","1943","08","21","santesson, rolf","fc014977-92f7-47fd-92d7-b609c39d8212"
"001009a2-28bf-451a-a6af-ad5a7637c1d1","urn:catalog:trom:v:159594","159594","orobanchaceae","euphrasia","euphrasia salisburgensis","norway","troms og finnmark",20.9217,69.9114,NA,"1936","8","13","yngvar mejland","703b5bdc-4581-47e3-b4b6-e6f32d0eec54"
"00101a78-8f51-4adf-8683-efc9880eb46a","2ce5b940-85af-41fc-88a2-fab8f8f116dc","asc00064860","orobanchaceae","castilleja","castilleja exserta","united states","arizona",-111.75,34.783333,"1998-04-21","1998","4","21","l. brandt","b531ea59-025d-4c29-9d23-99ae75bcd55f"
"00104a92-1000-48ee-a9e4-754f59388c80","s:vascularplants:s-nb-10916","s-nb-10916","orobanchaceae","euphrasia","euphrasia frigida","sweden","norrbotten",NA,NA,"1999-08-10","1999","08","10","ahlm, jan &","fc014977-92f7-47fd-92d7-b609c39d8212"
"00106cc2-e6e0-4d87-86ca-5fe1e4893227","https://specieslink.net/guid/40/112562","112562","orobanchaceae","agalinis","agalinis genistifolia","bolívia",NA,NA,NA,"--27",NA,NA,"27","solomon, jc","bf1fee2d-f760-4068-b8e6-d1db63ce434c"
"00108599-453d-4de2-865f-06994acf0707","cc06f80b-72cf-4b35-b192-8ec68f02e967",NA,"orobanchaceae","triphysaria","orthocarpus erianthus","united states","california",-121.6431,37.3421,"1902-04-20","1902","4","20","c. f. baker","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"0010981a-7126-45f6-b3b3-2436d42dae2d","5eb05ca6-38e5-47d3-b54d-2e823f3cc744","nlu0299261","orobanchaceae","castilleja","castilleja indivisa","united states","texas",-97.807488,30.252175,"1993-04-27","1993","4","27","douglas r. brown","e60301d9-9b40-483f-92de-065769b9d3dd"
"00109e4f-24a1-4a2e-a70d-b222cf61f94e","214cbc72-5b93-42e1-bdc0-35847b08e3b2","3298648","orobanchaceae","pedicularis","pedicularis canadensis","united states","massachusetts",-71.292557,42.296486,"1886-05",NA,NA,NA,"e. condit","36d35b23-113e-4633-90ec-19d265a3b5f6"
"0010a215-f1f3-472d-828d-d77ac7a879eb","s:vascularplants:s-lk-36270","s-lk-36270","orobanchaceae","melampyrum","melampyrum sylvaticum","sweden","södermanland",NA,NA,"1925","1925",NA,NA,NA,"fc014977-92f7-47fd-92d7-b609c39d8212"
"0010ca53-3f22-4a88-b02f-1301cfb771ae","https://data.biodiversitydata.nl/naturalis/specimen/u.1727249","u.1727249","orobanchaceae","odontites","odontites vernus subsp. serotinus","netherlands",NA,5.058779,52.105276,NA,NA,NA,NA,"unknown","fabcdc12-9d29-4bd2-912b-176e71818144"
"0010f3dc-44fb-45cf-b9d5-d605d315deda","5892a6dc-5248-4a9f-acca-ddbb680a20f8","barcode-00128034","orobanchaceae","pedicularis","pedicularis davidii","china","sichuan",102.5,31.4667,"1938-08","1938","8",NA,"t. k. wang & t. s. wen","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"00111400-aabc-4695-bea9-05f5ffc3ef00","urn:catalog:o:v:533862","533862","orobanchaceae","euphrasia","euphrasia","norway","rogaland",5.6102,58.681,NA,"1997","8","13","john inge johnsen","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"00112d76-b141-416a-807a-43b927ec0a7e","urn:catalog:o:v:842334","842334","orobanchaceae","euphrasia","euphrasia curta","norway","viken",NA,NA,NA,"1898","7","31","joh. dyring","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"00113531-b70a-459d-9ee9-c8246164b1d0","s:vascularplants:s-n0541-3316","s-n0541-3316","orobanchaceae","euphrasia","euphrasia nemorosa","sweden","västergötland",NA,NA,"1988-08-15","1988","08","15","hylmö, bertil","fc014977-92f7-47fd-92d7-b609c39d8212"
"00114ac3-0ccc-476d-8886-528c1b3db9b4","962afbca-e832-4814-bcfc-4984a4090fea","barcode-00128342","orobanchaceae","pedicularis","pedicularis koueytchensis","china","yunnan",NA,NA,"1911","1911",NA,NA,"e. e. maire","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"00117bdc-eadf-4a04-8f31-49a5f669e346","ld:general:1217944","1217944","orobanchaceae","euphrasia","euphrasia stricta var. brevipila","sweden","blekinge",15.71784,56.07755,NA,"1971","09","09","h. runemark, m. gustafsson & al.","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"0011956d-4e94-4ac1-ad75-a7ad066489a9","7751d1de-3662-443c-8b21-0d1e47194161","pac0034101","orobanchaceae","aphyllon","orobanche uniflora","united states","pennsylvania",-79.015463,41.349848,"1951-05-30","1951","5","30","herbert a. wahl; walter f. westerfeld; r. w. van norman; d. k. van norman","46c11153-2154-495d-89d2-7cdef6425cdb"
"0011eec0-3f33-4217-9cf5-36bdca5083dc","ups:bot:v-151245","v-151245","orobanchaceae","euphrasia","euphrasia ×tenuis","sweden","östergötland",15.51242,58.41097,"1915-06-20","1915","6","20","per h. johansson","62a36329-6b82-48bc-94d8-1cb9adb91ab5"
"0011f004-e652-4e77-b3bb-1cfbcbfcdea5","872c7778-99b7-49a7-a474-53c6d2a211bc","tawes0005494","orobanchaceae","aureolaria","aureolaria flava","united states","maryland",-79.230356,39.52913,"1982-08-05","1982","8","5","d. daniel boone","7026b70a-7245-42bd-8162-81ae9a6cfbcb"
"00121a9e-2c14-47c0-86a8-b6aeb00b8324","https://data.biodiversitydata.nl/naturalis/specimen/amd.112629","amd.112629","orobanchaceae","alectra","melasma capense","south africa",NA,NA,NA,"1888-02-01/1888-02-29",NA,NA,NA,"wilms f","fabcdc12-9d29-4bd2-912b-176e71818144"
"00122a34-9de4-40a8-bb74-ab1607df5a08","https://arctos.database.museum/guid/uam:herb:57794","uam:herb:57794","orobanchaceae","pedicularis","pedicularis labradorica","united states","alaska",-149.95,60.48,"1979-07-08/1979-07-08","1979","07","08","collector(s): michael mcnulty","b6ec6203-09db-4d6e-8cba-ee4bebd2934c"
"0012677f-91ce-4589-a802-4fdbba53a7b3","78994b4b-d42f-4778-8416-45933b575539",NA,"orobanchaceae","cordylanthus","cordylanthus eremicus subsp. eremicus","united states","california",-116.88594,34.39503,"1969-08-06","1969","8","6","l. r. heckard; chuang","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"00127504-d61b-4690-a6ab-23cefed1f604","e0084532-942e-424a-9483-d9af4952189f","02634418","orobanchaceae","aphyllon","aphyllon fasciculatum","united states","colorado",NA,NA,"1982-06-13","1982","6","13","ann c. cooper","a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a"
"0012ac5a-869e-4f3c-935b-b360afeb9790","87ffa7fe-32d8-4a77-b05c-626bdbeae6da","brit981452","orobanchaceae","aureolaria","aureolaria flava",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70abba3e-5f2a-4276-87f3-261706e24453"
"0013087f-7e1d-4302-8f75-4a515570b68e","185620ed-e035-449c-80fc-27478e97e14e","118365","orobanchaceae","castilleja","castilleja hispida","united states","idaho",-116.439529,46.534675,"1957-05-07","1957","5","7","kyle e. laughlin","0fd6e726-6828-4f62-ba8d-6ec316fe0b52"
"00133040-7524-4e4a-b3d5-9b648d4527a2","2631a207-a803-4473-9911-8fbb81bf386d",NA,"orobanchaceae","castilleja","castilleja foliolosa","united states","california",-117.7219,33.8802,"1928-02-25","1928","2","25","j. t. howell","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"0013526a-b0c4-4452-a46b-52e5e5c9cc51","ld:general:1397518","1397518","orobanchaceae","parentucellia","parentucellia latifolia","greece",NA,25.43333333,37.06666667,NA,"1957","03","20","hans runemark","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"00138e10-f7e5-4c36-b1c2-89ca84c237c4","796d491f-5b83-4840-b642-ad2ca332e1b3","brit243090","orobanchaceae","agalinis","agalinis fasciculata","united states","louisiana",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"00139ec2-6a00-4381-bd40-2f803fbf1c2f","1d76de96-eb68-4dad-a3ad-386927941c26","can 10189526","orobanchaceae","pedicularis","pedicularis groenlandica","canada","quebec (prov.)",-79.1302,50.4814,"1946-07-04",NA,NA,NA,"dutilly, arthème h. | lepage, ernest","8057906f-17c9-4e25-b173-4e7fb938078b"
"0013a277-fd1e-4567-bf2b-6f24e330d785","15b29787-d638-4195-b13e-596b18a2e881","ncu00113931","orobanchaceae","aureolaria","aureolaria pedicularia var. intercedens","united states","north carolina",NA,NA,"1999-08-27","1999","8","27","leblond, richard j.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"0013a663-8b78-4931-abbf-1b8c4194f7b0","7829a0fa-f45e-4bfa-880f-38e7acf2b203","brit134820","orobanchaceae","aphyllon","orobanche uniflora","united states","alabama",NA,NA,NA,"1991",NA,NA,"s. c. gunn; m. a. bailey","72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"0013d003-90dc-4a91-9c7b-a7cdf32046c6","c5301291-123c-4066-a45d-44c46fa8f584","vpi-v-0012684","orobanchaceae","aureolaria","aureolaria laevigata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"0013ed80-7213-4738-9255-ff5edebdfeb9","1b27500d-30a4-4256-8d0c-91c538b148db","cm094487","orobanchaceae","aphyllon","orobanche uniflora","united states","pennsylvania",-79.700391,40.705281,"1944-06-10","1944","6","10","jennings, o.e.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"0013f53c-222e-4658-be1f-c4f72be56db4","9966ea81-5da6-4752-8c39-378d37bfeb29","106926","orobanchaceae","castilleja","castilleja martini","united states","california",NA,NA,"1932-08-05","1932","8","5","carl b. wolf","8b0c1f4b-9de7-4521-98c2-983e0bfd33c7"
"0014416a-1b10-4ee6-8365-3f688e4fc566","urn:catalog:cas:bot-bc:924405","924405","orobanchaceae","pedicularis","pedicularis attollens","united states","california",NA,NA,NA,"1970","8","10","true, gordon h.; howell, john thomas","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"00144831-7ba9-46cc-b1df-45f510ae937d","d4910589-22c9-4bda-bf3e-48368a07198d","3288466","orobanchaceae","euphrasia","melampyrum lineare var. latifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"0014669a-491e-42bc-af2f-e0cb933906c2","e3a232df-5c0c-4234-82c9-1eb27c844e85","3275636","orobanchaceae","cordylanthus","cordylanthus rigidus subsp. setigerus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"00146f07-23d2-4469-b119-4c20b96dca02","124f0297-4cee-429f-bac5-125e5e8367e1","tenn-v-0199414","orobanchaceae","conopholis","conopholis americana","united states","tennessee",NA,NA,"1962-04-29","1962","4","29","l. lawson","d53132e6-7997-4850-8607-4fec5a3f9c3f"
"0014723e-ddc2-4ce8-ae0e-7eb13b8f0948","5ecb7787-6f60-4847-8445-d59844f14192","06266","orobanchaceae","castilleja","castilleja miniata","united states","california",NA,NA,"1970-08-08","1970","8","8","edmiston t","ecb2a2f4-4c66-4bcf-ac7c-f112e8276447"
"0014930d-896b-4aeb-bd28-5699593bf147","47e5a7ce-27a5-11e3-8d47-005056be0003","lsu00106554","orobanchaceae","seymeria","seymeria cassioides","united states","louisiana",NA,NA,"2003-10-12","2003","10","12","p. douglas; m. arnett; n. hastings","4523e216-ee13-4b15-a3f7-a6fd56431604"
"0014fd22-0629-40f1-9389-c570f3f5bb62","7d676bff-314c-45f0-adbb-a106d2cbddab","bm015158640","orobanchaceae","euphrasia","euphrasia nemorosa","united kingdom","scotland",-7.109766,58.121658,NA,"1946","7","21","edmund frederic warburg","3c9420c9-c4a8-47dc-88b7-b5638ca5e716"
"001500c2-40a7-4f1a-9610-4f5aac56c2ba","4c1d46f7-bda9-4ab0-9eee-e6bd384d2551","bryv0299073","orobanchaceae","castilleja","castilleja angustifolia var. flavescens","united states","utah",-113.16474,41.97072,"1982-06-04","1982","6","4","elizabeth neese","733616a3-f5f6-4b65-b62e-fe8892e75bdf"
"00150411-d60e-4855-b8d3-0729dd7b23c5","bmo:ohn:14677","14677","orobanchaceae","euphrasia","euphrasia micrantha","sweden","bohuslän",11.518447593206,58.331001873286,"1907-8",NA,NA,NA,"åkermark, carl","4ac45d7e-c6e5-45ea-a0e0-aea6ebe2afcf"
"001519c1-bbb7-407e-91e7-766c645a0ae0","bmo:ohn:179417","179417","orobanchaceae","pedicularis","pedicularis sylvatica","sweden","småland",15.58245,57.29221,"1879-7",NA,NA,NA,"cnattingius, jacob","4ac45d7e-c6e5-45ea-a0e0-aea6ebe2afcf"
"00154062-5de2-43ac-bd6c-c99f013ddbb5","d6d706ef-d6a7-4e3b-b4c8-cdb3709c056e","92071","orobanchaceae","pedicularis","pedicularis groenlandica","united states","idaho",-115.958028,46.578844,"1996-06-20","1996","6","20","s. crockett","e4ff51ba-5007-4c40-9a86-e8c6f4db77b7"
"001544d9-4f9d-405b-aaec-0b523ce8d9d4","796f8547-70bd-4422-b5fd-69770961cccd","rmbl0003998","orobanchaceae","castilleja","castilleja sulphurea","united states","colorado",-107.048301,39.061401,"1994-06-29","1994","6","29","seagrist, randy; bohn, g.","12018be6-3795-43a3-a073-a2b9d60c0af3"
"00155838-0890-48a4-a768-d8beaa70c59f","2e8bc5d1-ed4e-d4e4-7c85-f730a438bdb4","can 96727","orobanchaceae","euphrasia","euphrasia randii",NA,NA,NA,NA,"1912-07-18",NA,NA,NA,"fernald, merritt l. | bartram, edwin b. | long, bayard | st. john, harold","8057906f-17c9-4e25-b173-4e7fb938078b"
"001566ae-5ded-455e-b650-6a80b7e3a0f5","066cb0e4-ce2f-461b-8fb9-12fa6a7a187f","01663426","orobanchaceae","pedicularis","pedicularis labradorica","canada","alberta",NA,NA,NA,NA,NA,NA,NA,"a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a"
"001589a9-56f3-4006-84e0-5f80fad369c2","df470a4d-4994-4b01-8e62-34af74f2c213","chrb0060260","orobanchaceae","pedicularis","pedicularis recutita","italy","belluno",NA,NA,"1938-07-30","1938","7","30","m. a. chrysler","0bc60df1-a162-4173-9a73-c51e09031843"
"00158a83-0f72-450e-a9e0-ecf2341717b1","7972d897-9b38-43a7-a187-4a4b06d165ff","lsu00199325","orobanchaceae","agalinis","agalinis tenuifolia","united states","arkansas",NA,NA,"1976-09-25","1976","9","25","philip j. barbour","4523e216-ee13-4b15-a3f7-a6fd56431604"
"0015c841-1cb6-440d-bafb-7ad78157c54b","8faae2a7-4b2c-4a6c-9e65-7e70753303ef","chsc083657","orobanchaceae","cordylanthus","cordylanthus nevinii","united states","california",-116.954444,34.141944,"1990-07-28","1990","7","28","john dittes; gina hall, mike pierce","71bf994a-3af5-484d-983b-b146aa1512d1"
"0015ea9b-abb5-4eee-a148-15231bd507f3","http://n2t.net/ark:/65665/3b025f918-cced-48a2-8acc-24bb4de13882","us 1900865","orobanchaceae","neobartsia","bartsia ramosa","colombia","valle del cauca",NA,NA,"1946-08-10","1946","8","10","j. cuatrecasas","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"0015f0a8-868b-41ad-919d-12f752e6b0a3","4607f574-27a5-11e3-8d47-005056be0003","lsu00094700","orobanchaceae","castilleja","castilleja indivisa","united states","texas",NA,NA,"1993-03-25","1993","3","25","laura gough; jennifer hayden","4523e216-ee13-4b15-a3f7-a6fd56431604"
"00162091-d51d-41ee-a803-f58312c31eac","04d159b8-acff-4c9b-b2de-b1e91fb20bbf","38528","orobanchaceae","castilleja","castilleja coccinea","united states","north carolina",NA,NA,"1958-05-03","1958","5","03","h. e. ahles, r.p. ashworth","f1cf8457-237e-487a-9d13-5de7d81b9de4"
"001627d0-098e-4ac9-9e4a-ba8dcd11bb23","e0a4e879-4ac1-484a-88da-783b130e9192","bm000803194","orobanchaceae","alectra","alectra","south africa",NA,25.092539,-28.99853,NA,NA,NA,NA,"musselman, visser","3c9420c9-c4a8-47dc-88b7-b5638ca5e716"
"001628a1-3630-4e81-908a-ab6f60825938","e354d3a3-4854-4d60-993a-c73c70518bd8","barcode-00128892","orobanchaceae","pedicularis","pedicularis smithiana","china","yunnan",NA,NA,"1939-08-25","1939","8","25","r. c. ching","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"00162f69-d9b3-4c00-a94c-c1cf77653b13","3b3a073d-d2f3-438a-854a-fe4550b173bd","91533","orobanchaceae","castilleja","castilleja cusickii","united states","nevada",-115.722932183456,41.7097564874962,"1986-06-29","1986","6","29","arnold tiehm, stephen crisafulli","0fd6e726-6828-4f62-ba8d-6ec316fe0b52"
"001665b1-32af-4250-bd72-4e8d9e0411e4","6db36272-e5fb-4591-86b0-6d74985df269","v0167012wis","orobanchaceae","aureolaria","aureolaria grandiflora var. pulchra","united states","wisconsin",-88.51262332,42.8789489,"1967-08-09","1967","8","9","musselman, lytton j.","9e5aede6-bee5-4a3d-a255-513771b20035"
"0016720c-0542-47aa-9ad0-f7a9879a437f","25494ba3-ce65-4b62-85ae-52bfa82038a0","03258168","orobanchaceae","castilleja","castilleja laxa","united states","arizona",NA,NA,"1972-04-22",NA,NA,NA,"r. r. halse","36d35b23-113e-4633-90ec-19d265a3b5f6"
"0016864b-96cd-4713-bfbd-0e0e45363cff","s:vascularplants:s-lk-59611","s-lk-59611","orobanchaceae","rhinanthus","rhinanthus serotinus","sweden","närke",NA,NA,"1953-07-17","1953","07","17","starbäck, ulf","fc014977-92f7-47fd-92d7-b609c39d8212"
"00168cbe-17ef-44b6-b797-d369e124a89f","c2c40585-7bfa-408b-b414-00537d5ef141","cm162599","orobanchaceae","aureolaria","aureolaria laevigata","united states","west virginia",-79.81978,39.620637,"1946-08-24","1946","8","24","buker, w.e.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"0016c0c5-62c6-4ca7-87a7-100667f18b42","c2bc3ad6-0067-4664-bd00-acf47776523b","barcode-00016929","orobanchaceae","castilleja","castilleja lanata","united states","texas",NA,NA,NA,NA,NA,NA,"j. m. bigelow","7450a9e3-ef95-4f9e-8260-09b498d2c5e6"
"0016eede-f4b7-458d-8042-c0688d8ca7d0","http://n2t.net/ark:/65665/322487fe7-f4b9-4f68-b7c8-bb3266eb6ad3","us 1086257","orobanchaceae","euphrasia","euphrasia purpurea","canada","quebec",NA,NA,NA,NA,NA,NA,"f. marie-victorin & rolland-germain","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"00173fa3-a460-41a9-9f12-9ff9159a4e60","ld:general:1147883a","1147883a","orobanchaceae","euphrasia","euphrasia wettsteinii var. wettsteinii","sweden","ångermanland",15.9766,64.23879,NA,"1936","07","05","henning nilsson","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"00175397-d52e-4c28-999d-dbd92cb9a92d","37edb1b3-924f-48e9-8723-09f5a43cbd2c","422623","orobanchaceae","castilleja","castilleja chromosa","united states","colorado",-107.227965,40.521855,"2019-06-03","2019","6","3","mark egger","8b0c1f4b-9de7-4521-98c2-983e0bfd33c7"
"001772a3-5986-4b1a-a3e6-3801b49ee2b5","https://data.biodiversitydata.nl/naturalis/specimen/l.2892582","l.2892582","orobanchaceae","euphrasia","euphrasia","france",NA,NA,NA,"1955-08-29",NA,NA,NA,"barkman jj","fabcdc12-9d29-4bd2-912b-176e71818144"
"00178fba-ddb1-480b-8146-5950910a51e6","b6a8bae6-2e48-4b6e-90ec-aa4159b04c55","rsa0303948","orobanchaceae","chloropyron","cordylanthus maritimus subsp. canescens","united states","california",NA,NA,"1980-08-17","1980","8","17","a. c. sanders","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"00179a77-b73e-4812-94e4-ecabbe9a793b","1be8589f-938f-4dbd-bf2a-ce8b57fab2ae","01633684","orobanchaceae","castilleja","castilleja chromosa","united states","arizona",-110.971259,33.782639,"1946-08-08","1946","8","8","frank w. gould","a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a"
"00186bfe-d597-4fea-9691-ec03a3e459a3","s:vascularplants:s-n0541-2874","s-n0541-2874","orobanchaceae","odontites","odontites litoralis","denmark","sydjylland",NA,NA,"1953-09-03","1953","09","03","hylmö, bertil","fc014977-92f7-47fd-92d7-b609c39d8212"
