"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","data.dwc:eventDate","data.dwc:year","data.dwc:month","data.dwc:day","collector","recordset"
"eed01d77-97bc-479e-87b2-04936e32a347","689c4ae8-7513-47b4-8d74-a053a62c83b0","cm305575","orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,NA,"1985",NA,NA,"thompson, s.a.; nishida, j.h.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"ef81ce65-5768-4e70-af9e-554a74209af2","17e259f8-4151-4cbd-a814-3898714d4e26",NA,"orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,"1979-09-11","1979","9","11","walter s. judd; kent d. perkins","d82fa49b-915e-4aa8-acc6-51df3d431884"
"effe3af1-2d8d-4f40-86f1-e54d846e6fbe","448d447e-535f-43c8-a140-242f3c6694fe","brit319059","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"f0051449-c8f2-47dc-8df8-c3c953cb0e1a","c7857748-735e-4290-98e7-e5848c246386","lsu00216612","orobanchaceae","macranthera","macranthera flammea","united states","louisiana",-89.99794035,30.51790387,"2020-09-10","2020","9","10","brian s. early; mathew herron; doug hill","4523e216-ee13-4b15-a3f7-a6fd56431604"
"f1c2fffc-0c42-4f32-9171-a9f05ff62c2f","6402961b-e959-425f-84c1-8b11d86da409","brit319036","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"f1d244c4-a689-467b-a973-97ec569e7f97","urn:uuid:299eda22-5042-440f-8f5b-751e7858373f","000084991","orobanchaceae","macranthera","macranthera flammea","united states","florida",-86.5979943145,30.714402608,"1976-09-02",NA,NA,NA,"r.k.  godfrey","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"f2c1bbd5-272c-45ba-964c-8164b475b145","4d0b508b-f9c6-4741-955a-d8e561a9f6ad","mmns021784","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"2003",NA,NA,"ronald g. wieland","1e798b2d-7f97-49b0-a864-79c968af91d3"
"f316ce7b-bf99-4929-b40a-b32b84e889d0","urn:uuid:8aacdc93-4bdb-4cbe-9555-2aba8d0fbdb7","000085016","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",0,0,"1982-09-19",NA,NA,NA,"sidney  mcdaniel","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"f3319642-7d3a-4c7e-b1bc-6e7b00848a29","5d7c61d2-ff6d-11e2-9beb-001c23ce290f","usch0058834","orobanchaceae","macranthera","macranthera flammea","united states","georgia",NA,NA,"1968-09-02","1968","9","2","bozeman, john","83ad8494-136b-485a-87d4-8ce01dd6a8de"
"f341758b-42f3-43a0-9dd8-308d0b4262f7","urn:uuid:a598ad9d-d41d-44b4-9350-684be80ab8ed","000084996","orobanchaceae","macranthera","macranthera flammea","united states","florida",-85.2158868227,30.7958063705,"1971-08-21",NA,NA,NA,"l. j musselman, g. s. waggoner","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"f365abbb-d5f8-4fc1-82e0-972cb9eb76b9","da4b3880-fbbe-4187-9f52-598625032ee2","3282224","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"f38401dc-638a-4838-8f66-bc9af1a8b1f0","af1252a3-f0cd-49f9-b268-03193257fe43","brit319019","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"f3c99e82-ec35-40b9-9d24-c005c3c0819a","http://n2t.net/ark:/65665/3a6e79c0b-6531-4718-847e-a8470699a487","us 2067094","orobanchaceae","macranthera","macranthera flammea","united states","georgia",NA,NA,"1946-08-25","1946","8","25","f. h. sargent","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"f482379a-1fd1-4ce0-8c72-e4e87afec611","abdc3d14-93b0-440d-9ad8-526a5ff55c86","brit319041","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"f48f96ef-3b18-4714-a5d8-61d20bd07852","e942add2-d2a3-4c78-bc20-c4d65c2367ff","cm119980","orobanchaceae","macranthera","macranthera flammea","united states","alabama",NA,NA,NA,"1956",NA,NA,"buker, w.e.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"f54d2f3f-e20a-4853-abad-c04cc93d1232","urn:uuid:81480075-4c20-44fe-8106-9757cf88a51b","000084981","orobanchaceae","macranthera","macranthera flammea","united states","florida",-84.8830834555,30.2411375728,"1955-09-03",NA,NA,NA,"r. f. thorne, r. a. davidson","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"f581c171-f4ca-4ca1-b18d-d009de4f8170","336e94d3-dd28-4972-90c6-3c8c88b2399d","duke10115048","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"f5b8c1b1-acd8-43ea-a368-86a053eb92ac","69fa89b6-59d6-45a6-be2f-2cc9b686e985","mmns020864","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"2004",NA,NA,"ronald g. wieland","1e798b2d-7f97-49b0-a864-79c968af91d3"
"f703ade7-2347-4383-96aa-9f78af60154f","a9579fbe-3db0-44e7-a2e8-52500a982085","3282225","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"f734bad6-d244-4135-bcc0-5fe1a1143bb2","urn:uuid:9405e88f-6b9c-4ebf-bd2d-04cd875ee188","000085004","orobanchaceae","macranthera","macranthera flammea","united states","georgia",-82.301911479,32.5897475677,"1983-08-22",NA,NA,NA,"samuel b. jones, b.  reed, n.  coile, d.  white, m.  moore","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"f77781ce-345b-4c54-a41c-f613eee1462d","95c9823e-989e-4348-8517-d863a38c09b2","3282219","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"f98277cf-97ea-4356-aa01-ab82d2d5cc0b","urn:uuid:dc873d75-c92a-4d28-96d3-c5ec1c92fae2","000085008","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",-88.9920247507,31.1725832806,"1995-10-04",NA,NA,NA,"s. w. leonard","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"f9a362ff-8e7e-4cbe-b856-370758a839fe","01bb479c-9e43-443b-bd39-8668e640ad25","uwfp017229","orobanchaceae","macranthera","macranthera flammea","united states","florida",NA,NA,NA,NA,NA,NA,NA,"e7016bd5-cb10-45b9-8959-0f5750f7a5db"
"fb5fef44-da37-490a-9d7c-f80ebe396baf","urn:uuid:f7134ec8-0ee3-44ef-9e21-328e940cf550","000084987","orobanchaceae","macranthera","macranthera flammea","united states","florida",-84.96165518,29.88187802,"1984-09-12",NA,NA,NA,"loran c. anderson","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"fb6f0186-bcc9-47f0-8ec6-f050eea147a9","dcdab3e2-6789-4b94-a4d0-f65b17fa45e0","miss0044319","orobanchaceae","macranthera","macranthera flammea","united states","georgia",NA,NA,"1968-09-02","1968","9","2","j. r. bozeman","5e29dbcc-ce45-4f05-9bb0-212baffa8932"
"fb79be33-feb6-4973-9a04-da8a4512a7a6","1821d7dd-4869-4a9c-81ff-e801c7706ebb","mmns014469","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,"1986",NA,NA,"sidney mcdaniel","1e798b2d-7f97-49b0-a864-79c968af91d3"
"fbc5a3cf-1501-4cf2-886b-f8ce30d79875","beffbe6c-c96d-4230-beba-c489f9432119","duke10115051","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"fd9b5a3c-b1b4-4681-a7ab-5705e3869d4a","61408abd-5015-4166-92ce-8ba91727a98c","41173","orobanchaceae","macranthera","macranthera flammea","united states","mississippi",NA,NA,"1955-08-08","1955","8","08","j. d. ray, jr.","f1cf8457-237e-487a-9d13-5de7d81b9de4"
"fdca928c-df8d-4346-884b-c74bf8535c5a","urn:uuid:6e6b5a4c-ee2e-4ec7-8a64-dbc7ccfd410b","000084971","orobanchaceae","macranthera","macranthera flammea","united states","florida",-87.3802596242,30.7067721526,"1956-07-21",NA,NA,NA,"p. l. redfearn, r.  kral","b2b294ed-1742-4479-b0c8-a8891fccd7eb"
"fe1dfbc3-4aa0-461f-a642-7bf11dd06111","6abdb9c5-4205-4768-82aa-db8ca9e4a14b","brit319021","orobanchaceae","macranthera","macranthera flammea","united states","georgia",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"fe47b35f-811b-4bce-ae84-e38c3a08e067","474a20f6-27a5-11e3-8d47-005056be0003","lsu00099240","orobanchaceae","macranthera","macranthera flammea","united states","louisiana",-89.958,30.523,"2004-09-11","2004","9","11","kristin prejean","4523e216-ee13-4b15-a3f7-a6fd56431604"
"fe4a0506-1612-41ca-81f8-5906b284f69d","https://data.biodiversitydata.nl/naturalis/specimen/u.1726766","u.1726766","orobanchaceae","macranthera","macranthera flammea","united states",NA,NA,NA,"1965-08-01/1965-08-31",NA,NA,NA,"maas o van der","fabcdc12-9d29-4bd2-912b-176e71818144"
"ffbb0156-2d62-4249-b4c1-3e7325a329c4","7cdb6b8d-1db6-4f52-9edc-54962a983f13","3282235","orobanchaceae","macranthera","macranthera flammea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
