"Species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"Cfasc",-83.8125,33.3541666666667,16.8523330688477,12.8893337249756,40.4054336547852,730.834716796875,32.5960006713867,0.695999979972839,31.9000015258789,9.1046667098999,17.517333984375,25.6853332519531,7.61466646194458,1226,137,74,18.1049728393555,376,236,308,345
"Cfasc",-83.8125,33.5625,16.5301666259766,12.6750001907349,39.609375,738.244934082031,32.3880004882812,0.388000011444092,32,8.77733325958252,17.1046657562256,25.46533203125,7.20466661453247,1238,137,80,16.7273235321045,379,250,308,346
"Cfasc",-83.8125,33.6458333333333,16.4675006866455,12.5550003051758,39.2638244628906,739.884521484375,32.3079986572266,0.332000017166138,31.9759979248047,8.68333339691162,17.038667678833,25.4153327941895,7.10733318328857,1254,139,83,16.3752002716064,383,257,310,348
"Cfasc",-83.8125,34.0208333333333,15.7751665115356,12.3949995040894,38.8168601989746,743.915893554688,31.6319999694824,-0.300000011920929,31.931999206543,7.95666646957397,16.3460006713867,24.775333404541,6.36066675186157,1337,148,92,14.9691162109375,404,287,314,367
"Cfasc",-83.8125,34.0625,15.8466663360596,12.478666305542,38.8646659851074,746.229797363281,31.7719993591309,-0.335999995470047,32.1079978942871,8.02333354949951,16.3966674804688,24.8780002593994,6.40000009536743,1332,148,92,15.3329620361328,405,286,311,368
"Cfasc",-83.8125,34.1041666666667,15.8303327560425,12.5019998550415,38.8260879516602,749.846435546875,31.7719993591309,-0.428000003099442,32.2000007629395,7.97333335876465,21.0793342590332,24.906665802002,6.34000015258789,1341,149,94,15.1939496994019,408,290,310,371
"Cfasc",-83.8125,34.1875,15.587833404541,12.3536672592163,38.6632041931152,743.606262207031,31.3839988708496,-0.568000018596649,31.9519996643066,7.77733325958252,20.8299999237061,24.5986671447754,6.18733358383179,1373,153,99,15.0589561462402,419,301,315,380
"Cfasc",-83.8125,34.3541666666667,15.3181667327881,12.3083333969116,38.6568260192871,742.263671875,31.064001083374,-0.776000022888184,31.8400001525879,7.43400001525879,20.5933322906494,24.308666229248,5.93599987030029,1439,158,104,14.5630741119385,437,321,327,400
"Cfasc",-83.8125,34.3958333333333,15.0851669311523,12.4743337631226,38.9579429626465,743.839172363281,30.9120006561279,-1.10800004005432,32.0200004577637,7.21999979019165,20.3619995117188,24.1086673736572,5.7039999961853,1463,160,105,14.3889780044556,443,327,332,406
"Cfasc",-83.8125,34.5208333333333,14.3541669845581,12.6309995651245,39.5856819152832,732.972595214844,30.0799999237061,-1.82799994945526,31.9079990386963,6.56199979782104,19.5826663970947,23.236665725708,5.11133337020874,1564,168,113,13.0973052978516,464,349,360,429
"Cfasc",-83.8125,34.6458333333333,13.8621664047241,12.853666305542,40.3796997070312,723.357299804688,29.576000213623,-2.25600004196167,31.8320007324219,6.13000011444092,19.0879993438721,22.6153335571289,4.74666690826416,1603,171,112,12.5556898117065,470,356,374,437
"Cfasc",-83.8125,34.6875,13.0050001144409,12.4733333587646,40.1433258056641,705.723876953125,28.2999992370605,-2.7720000743866,31.0719985961914,5.37933349609375,18.1726665496826,21.5266666412354,4.09666681289673,1700,180,117,11.6460781097412,489,378,400,456
"Cfasc",-83.8125,34.7291666666667,12.4718332290649,12.2790002822876,39.7739067077637,703.938537597656,27.6599998474121,-3.21199989318848,30.8719997406006,4.82066679000854,17.6413326263428,20.945333480835,3.55999994277954,1748,184,119,11.4803915023804,499,387,412,467
"Cfasc",-83.8125,34.7708333333333,12.4244995117188,12.433666229248,39.9642143249512,709.366088867188,27.7479991912842,-3.36400008201599,31.1119995117188,4.71799993515015,17.6353340148926,20.9593334197998,3.44199991226196,1737,183,117,11.5332860946655,496,384,412,464
"Cfasc",-83.8125,34.8541666666667,11.7081670761108,12.0443334579468,39.3605690002441,702.315246582031,26.6959991455078,-3.90400004386902,30.5999984741211,4.0513334274292,16.9080009460449,20.1219997406006,2.79666662216187,1825,191,123,11.0594110488892,514,403,435,481
"Cfasc",-83.8125,34.8958333333333,11.83899974823,12.2273330688477,39.6219482421875,707.092956542969,26.9400005340576,-3.92000007629395,30.8600006103516,4.15666675567627,17.0693340301514,20.304666519165,2.86266660690308,1810,189,121,11.1659212112427,510,398,433,479
"Cfasc",-83.8125,34.9375,12.823166847229,13.2383337020874,41.051643371582,729.615173339844,28.6679992675781,-3.57999992370605,32.2480010986328,4.92799997329712,18.203332901001,21.5920009613037,3.60400009155273,1671,177,108,12.3314809799194,480,364,402,450
"Cfasc",-83.8125,34.9791666666667,13.3668336868286,13.7530002593994,41.695972442627,741.662658691406,29.6240005493164,-3.35999989509583,32.984001159668,5.32533311843872,14.2673330307007,22.3033332824707,4.02733325958252,1591,169,101,13.0851964950562,462,341,385,433
"Cfasc",-83.8541666666667,30.0208333333333,20.0690212249756,11.9757242202759,43.7278366088867,600.957397460938,32.9217414855957,5.53478240966797,27.3869590759277,27.0543479919434,16.8333339691162,27.0543479919434,12.3862323760986,1494,213,69,37.7143592834473,576,242,576,318
"Cfasc",-83.8541666666667,30.0625,19.9409999847412,12.3500003814697,44.5012969970703,602.430297851562,32.9160003662109,5.16400003433228,27.7520008087158,26.9500007629395,16.6506671905518,26.9500007629395,12.2346668243408,1494,211,69,36.7438201904297,571,244,571,323
"Cfasc",-83.8541666666667,30.1041666666667,19.8488330841064,12.6343336105347,45.0261306762695,603.195983886719,32.9120025634766,4.85200023651123,28.060001373291,26.8700008392334,16.5139999389648,26.8700008392334,12.1359996795654,1492,208,69,35.3991432189941,563,247,563,327
"Cfasc",-83.8541666666667,30.1458333333333,19.8094997406006,12.860333442688,45.4685821533203,605.784118652344,32.9599990844727,4.67600011825562,28.2839984893799,26.8660011291504,16.4286670684814,26.8660011291504,12.0620002746582,1486,205,69,34.322639465332,555,249,555,330
"Cfasc",-83.8541666666667,30.2708333333333,19.6073341369629,12.9773330688477,45.407039642334,611.365356445312,32.9400024414062,4.3600001335144,28.5800018310547,26.7513332366943,16.1380004882812,26.7513332366943,11.793999671936,1469,196,69,31.4639091491699,531,251,531,339
"Cfasc",-83.8541666666667,30.3541666666667,19.5415000915527,13.0290002822876,45.5050277709961,610.377319335938,32.8720016479492,4.23999977111816,28.6320018768311,26.6553344726562,16.0639991760254,26.6553344726562,11.7133331298828,1457,188,69,29.2515163421631,512,255,512,348
"Cfasc",-83.8541666666667,30.4375,19.4218330383301,13.0436668395996,45.3850631713867,614.043273925781,32.8759994506836,4.13599967956543,28.7399997711182,26.6086673736572,15.9126663208008,26.6086673736572,11.5726671218872,1442,181,69,27.1881847381592,493,260,493,355
"Cfasc",-83.8541666666667,30.7291666666667,19.2386665344238,13.184666633606,45.2521476745605,625.580932617188,32.9560012817383,3.8199999332428,29.1360015869141,26.5639991760254,15.6026668548584,26.5639991760254,11.2220001220703,1372,165,64,24.6222057342529,442,247,442,350
"Cfasc",-83.8541666666667,30.8125,19.2643337249756,13.1906661987305,44.9702301025391,630.752380371094,33.1159973144531,3.78399991989136,29.3319969177246,26.6579990386963,20.0919990539551,26.6579990386963,11.1899995803833,1350,162,60,24.7538471221924,431,240,431,348
"Cfasc",-83.8541666666667,30.8541666666667,19.2180004119873,13.1673336029053,44.8295440673828,633.179138183594,33.1319999694824,3.75999999046326,29.3719997406006,26.6493339538574,20.0533332824707,26.6493339538574,11.1199998855591,1342,161,58,24.944034576416,427,237,427,347
"Cfasc",-83.8541666666667,31.0625,19.0558338165283,12.9969997406006,44.0875205993652,644.243835449219,33.1359977722168,3.65599989891052,29.4799976348877,26.6326675415039,19.8953323364258,26.6326675415039,10.8273334503174,1315,152,56,24.4401950836182,407,226,407,354
"Cfasc",-83.8541666666667,31.3958333333333,18.7224998474121,12.7803335189819,42.8525123596191,659.540222167969,32.9519996643066,3.12800002098083,29.8239994049072,11.6520004272461,19.5366668701172,26.4733333587646,10.2773332595825,1280,142,57,23.6973133087158,386,223,381,355
"Cfasc",-83.8541666666667,31.5208333333333,18.6221675872803,12.675666809082,42.4389533996582,664.441528320312,32.923999786377,3.05599999427795,29.8680000305176,11.5319995880127,19.3946666717529,26.4559993743896,10.1306667327881,1264,139,57,23.6637954711914,386,223,373,353
"Cfasc",-83.8541666666667,31.6041666666667,18.5900001525879,12.7300004959106,42.444652557373,668.965454101562,32.9640007019043,2.97200012207031,29.992000579834,11.4693326950073,19.3326663970947,26.488000869751,10.0493335723877,1249,137,55,23.7904987335205,382,220,368,351
"Cfasc",-83.8541666666667,31.6458333333333,18.6498336791992,12.8363332748413,42.5664329528809,672.953369140625,33.068000793457,2.91200017929077,30.1560001373291,11.4913339614868,19.3866672515869,26.5866661071777,10.0526666641235,1235,136,54,23.9804840087891,379,217,363,348
"Cfasc",-83.8541666666667,31.6875,18.660665512085,12.9453325271606,42.6394386291504,677.037963867188,33.1479988098145,2.78799986839294,30.3599987030029,11.4580001831055,19.3940010070801,26.6459999084473,10.0059995651245,1228,135,54,23.8848342895508,376,216,361,347
"Cfasc",-83.8541666666667,31.7708333333333,18.5,12.782000541687,42.1903877258301,680.060363769531,33.0960006713867,2.79999995231628,30.2960014343262,11.3000001907349,19.2026672363281,26.5626659393311,9.83800029754639,1211,133,52,24.0795669555664,371,210,356,344
"Cfasc",-83.8541666666667,31.8541666666667,18.6809997558594,12.9666662216187,42.3083610534668,685.156005859375,33.423999786377,2.77600002288818,30.6479988098145,11.4073333740234,19.3600006103516,26.7973327636719,9.92733383178711,1200,131,50,24.1418838500977,368,207,351,344
"Cfasc",-83.8541666666667,32.1458333333333,18.4314994812012,13.2663335800171,42.3303527832031,700.4296875,33.4640007019043,2.12399983406067,31.3400001525879,10.9879999160767,19.0873336791992,26.7719993591309,9.48733329772949,1169,124,50,23.4380340576172,360,200,335,340
"Cfasc",-83.8541666666667,32.2291666666667,18.263500213623,13.2156667709351,42.1364212036133,701.930053710938,33.3079986572266,1.94400000572205,31.3639984130859,10.8146667480469,18.9340000152588,26.639331817627,9.31466674804688,1169,123,51,22.9033393859863,359,201,332,341
"Cfasc",-83.8541666666667,32.3958333333333,17.9741668701172,13.132999420166,41.8888740539551,704.215454101562,33.0279998779297,1.67599999904633,31.3519992828369,10.503999710083,18.6493339538574,26.4020004272461,9.01399993896484,1173,123,54,22.1278514862061,362,204,326,344
"Cfasc",-83.8541666666667,32.6875,17.5696659088135,13.3400001525879,42.2151908874512,711.358703613281,32.9039993286133,1.30399990081787,31.5999984741211,10.0626668930054,18.2213325500488,26.1246662139893,8.53800010681152,1196,128,62,20.7178077697754,373,218,317,352
"Cfasc",-83.8541666666667,32.7708333333333,17.5218334197998,13.4516668319702,42.2955207824707,714.070434570312,33.023998260498,1.22000002861023,31.8039989471436,9.99533367156982,18.1753330230713,26.1399993896484,8.49066638946533,1196,130,63,20.6310253143311,373,219,314,351
"Cfasc",-83.8541666666667,33.3541666666667,16.876501083374,12.8196668624878,40.2425498962402,730.76904296875,32.6160011291504,0.759999990463257,31.8560009002686,9.12266635894775,17.5593338012695,25.7046680450439,7.63266658782959,1231,138,74,18.4208869934082,379,237,309,347
"Cfasc",-83.8541666666667,33.8541666666667,16.1070003509521,12.3986673355103,38.7555236816406,745.579956054688,31.9720001220703,-0.0199999995529652,31.992000579834,8.25,16.6626663208008,25.1153335571289,6.66400003433228,1303,144,89,15.3857011795044,395,275,313,359
"Cfasc",-83.8541666666667,34.0625,15.8641662597656,12.3663330078125,38.5724678039551,748.285034179688,31.7080001831055,-0.351999998092651,32.060001373291,8.00600051879883,16.4186668395996,24.9020004272461,6.36999988555908,1344,149,94,15.1738300323486,408,290,313,371
"Cfasc",-83.8541666666667,34.1875,15.5334997177124,12.2463331222534,38.4042053222656,745.263916015625,31.2880001068115,-0.600000023841858,31.8880004882812,7.69733333587646,20.7819995880127,24.558666229248,6.10266637802124,1385,154,100,14.9878959655762,422,304,316,384
"Cfasc",-83.8541666666667,34.2708333333333,15.4390001296997,12.0406665802002,38.0696411132812,742.512329101562,31.0559997558594,-0.572000026702881,31.6280002593994,7.51000022888184,20.7273330688477,24.4146671295166,6.03800010681152,1420,158,102,15.2158317565918,435,315,320,396
"Cfasc",-83.8541666666667,34.4375,14.8066663742065,12.569333076477,39.1421699523926,743.531921386719,30.6520004272461,-1.46000003814697,32.1119995117188,6.94400024414062,20.0706672668457,23.8213329315186,5.42733335494995,1497,163,107,14.2945222854614,452,333,340,416
"Cfasc",-83.8541666666667,34.5208333333333,14.5001668930054,12.7323331832886,39.6744766235352,737.055236816406,30.3239994049072,-1.76800000667572,32.0919990539551,6.66666650772095,19.7379989624023,23.435998916626,5.20133352279663,1543,166,111,13.5371894836426,461,344,353,426
"Cfasc",-83.8541666666667,34.6875,13.40149974823,12.7283334732056,40.4228057861328,712.899780273438,28.9400005340576,-2.5479998588562,31.488000869751,5.71799993515015,18.6026668548584,22.0260009765625,4.40933322906494,1633,174,112,12.3384790420532,476,361,382,443
"Cfasc",-83.8541666666667,34.7291666666667,12.2468338012695,12.1263332366943,39.5509910583496,700.676147460938,27.3159999847412,-3.34400010108948,30.6599998474121,4.61800003051758,17.406665802002,20.6693344116211,3.36399984359741,1759,186,119,11.5657739639282,502,389,416,469
"Cfasc",-83.8541666666667,34.7708333333333,12.695333480835,12.7146663665771,40.1955833435059,720.509704589844,28.2999992370605,-3.33200001716614,31.6319999694824,4.89599990844727,17.9586658477783,21.3726654052734,3.58133316040039,1667,177,112,12.0385808944702,481,368,394,449
"Cfasc",-83.8541666666667,34.8125,13.0796670913696,13.1766672134399,40.8199081420898,732.689453125,29.0120010375977,-3.26800012588501,32.2800025939941,5.18599987030029,18.4120006561279,21.9220008850098,3.84999990463257,1603,171,106,12.4754848480225,466,352,381,434
"Cfasc",-83.8541666666667,34.8541666666667,12.6418333053589,12.9163331985474,40.648078918457,721.797058105469,28.2600002288818,-3.51600003242493,31.7760009765625,4.8493332862854,17.9346675872803,21.326000213623,3.51466679573059,1675,178,110,12.2021284103394,482,367,399,450
"Cfasc",-83.8541666666667,34.9375,13.2501668930054,13.7023334503174,41.643367767334,741.179260253906,29.4640007019043,-3.44000005722046,32.9039993286133,5.33599996566772,13.9899997711182,22.1900005340576,3.89266681671143,1566,167,99,13.2768383026123,457,335,378,427
"Cfasc",-83.8541666666667,34.9791666666667,13.1949996948242,13.7613334655762,41.7010078430176,742.677917480469,29.4400005340576,-3.55999994277954,33,5.26333332061768,13.9333333969116,22.1580009460449,3.84333348274231,1576,168,99,13.3334817886353,459,336,382,429
"Cfasc",-83.8958333333333,30.0208333333333,20.0579853057861,11.7923603057861,43.3409881591797,601.736572265625,32.875,5.66666650772095,27.2083339691162,27.0458335876465,16.8222217559814,27.0458335876465,12.3680553436279,1499,212,70,36.9681091308594,574,246,574,320
"Cfasc",-83.8958333333333,30.0625,19.9500007629395,12.1053333282471,43.878978729248,604.438110351562,32.9000015258789,5.31199979782104,27.5880012512207,26.9759998321533,16.6693325042725,26.9759998321533,12.2220001220703,1498,211,70,36.3291625976562,570,247,570,324
"Cfasc",-83.8958333333333,30.1041666666667,19.8309993743896,12.3793334960938,44.517162322998,604.049743652344,32.8240013122559,5.01599979400635,27.8080024719238,26.8626670837402,16.5113334655762,26.8626670837402,12.1093330383301,1497,208,70,35.0034065246582,562,249,562,329
"Cfasc",-83.8958333333333,30.1458333333333,19.7998332977295,12.6216669082642,44.9745788574219,606.4677734375,32.8840026855469,4.82000017166138,28.0640029907227,26.8620014190674,16.4353332519531,26.8620014190674,12.0453338623047,1493,205,70,33.928092956543,555,252,555,332
"Cfasc",-83.8958333333333,30.1875,19.7339992523193,12.8439998626709,45.3531036376953,609.529724121094,32.9040031433105,4.58400011062622,28.3200035095215,26.8293342590332,16.3226661682129,26.8293342590332,11.930666923523,1490,202,70,32.8877410888672,548,254,548,335
"Cfasc",-83.8958333333333,30.2708333333333,19.5803337097168,12.8500003814697,45.0940475463867,612.371215820312,32.8880004882812,4.39200019836426,28.496000289917,26.7333335876465,16.1253337860107,26.7333335876465,11.7600002288818,1479,196,70,30.8635711669922,531,257,531,343
"Cfasc",-83.8958333333333,30.4375,19.3108329772949,13.0943326950073,45.4348831176758,615.464599609375,32.7519989013672,3.93200016021729,28.8199996948242,26.5046653747559,15.8033332824707,26.5046653747559,11.4320001602173,1458,182,70,26.84641456604,497,263,497,357
"Cfasc",-83.8958333333333,30.6041666666667,19.3216667175293,13.1046667098999,45.3574180603027,620.081970214844,32.8920021057129,4,28.8920021057129,26.5860004425049,20.1673336029053,26.5860004425049,11.3900003433228,1409,170,66,25.0627326965332,462,254,462,359
"Cfasc",-83.8958333333333,30.7708333333333,19.2143325805664,13.1586666107178,44.9592247009277,629.361206054688,33.0040016174316,3.73600006103516,29.2680015563965,26.5880012512207,20.0580005645752,26.5880012512207,11.1540002822876,1368,164,61,24.8701725006104,440,243,440,350
"Cfasc",-83.8958333333333,30.8541666666667,19.1903324127197,13.0953330993652,44.6208724975586,634.350280761719,33.1279983520508,3.77999997138977,29.3479976654053,26.6453323364258,20.0473327636719,26.6453323364258,11.0880002975464,1348,161,57,25.1384963989258,429,235,429,349
"Cfasc",-83.8958333333333,31.2708333333333,18.8841667175293,12.9390001296997,43.5480613708496,653.550659179688,33,3.28799986839294,29.7119998931885,26.5380001068115,19.7446670532227,26.5380001068115,10.507999420166,1298,147,57,24.1154594421387,393,223,393,355
"Cfasc",-83.8958333333333,31.3125,18.8738327026367,12.9523334503174,43.4292297363281,656.260437011719,33.0480003356934,3.22399997711182,29.8240013122559,26.5580005645752,19.724666595459,26.5580005645752,10.4619998931885,1294,145,57,23.9757919311523,389,223,389,357
"Cfasc",-83.8958333333333,31.5625,18.6499996185303,12.8213329315186,42.646800994873,668.287048339844,33.0319976806641,2.96799993515015,30.0639972686768,11.5173330307007,19.4113330841064,26.5326652526855,10.1153335571289,1261,140,56,23.8253288269043,385,223,372,352
"Cfasc",-83.8958333333333,31.8125,18.5935001373291,12.9183330535889,42.3329811096191,682.65087890625,33.2760009765625,2.75999999046326,30.5160007476807,11.3520002365112,19.296667098999,26.6840000152588,9.87866687774658,1211,133,51,24.1086254119873,371,210,354,347
"Cfasc",-83.8958333333333,32.7708333333333,17.4258327484131,13.4329996109009,42.3700485229492,710.935791015625,32.8839988708496,1.1800000667572,31.7039985656738,9.92266654968262,18.1026668548584,26.003999710083,8.42800045013428,1205,131,63,20.6979389190674,375,219,317,353
"Cfasc",-83.8958333333333,33.0625,17.142333984375,13.6526670455933,42.4998931884766,721.812683105469,32.9480018615723,0.824000000953674,32.1240005493164,9.47266674041748,17.8479995727539,25.8666667938232,8.03133296966553,1244,139,69,20.5048427581787,386,228,316,360
"Cfasc",-83.8958333333333,33.3541666666667,16.7868328094482,12.9103326797485,40.420581817627,732.023864746094,32.5439987182617,0.60400003194809,31.939998626709,9.05000019073486,17.4259986877441,25.6466674804688,7.53933334350586,1236,138,74,18.3495655059814,380,238,311,348
"Cfasc",-83.8958333333333,34.0208333333333,15.8901662826538,12.2603330612183,38.3087501525879,748.69140625,31.6680011749268,-0.335999995470047,32.0040016174316,8.01333332061768,16.4526672363281,24.9246673583984,6.38800001144409,1352,150,95,15.1747455596924,410,291,315,373
"Cfasc",-83.8958333333333,34.0625,15.8454999923706,12.2463331222534,38.255443572998,750.242553710938,31.6200008392334,-0.392000019550323,32.0120010375977,7.9539999961853,21.0860004425049,24.8986663818359,6.32399988174438,1362,151,96,15.238974571228,414,294,316,377
"Cfasc",-83.8958333333333,34.1041666666667,15.7283334732056,12.2453336715698,38.2618827819824,750.002502441406,31.5160007476807,-0.488000005483627,32.0040016174316,7.84666681289673,20.9780006408691,24.788667678833,6.21600008010864,1370,152,98,15.2019453048706,417,298,315,380
"Cfasc",-83.8958333333333,34.2291666666667,15.3776664733887,11.9953336715698,37.993579864502,741.622802734375,30.996000289917,-0.576000034809113,31.57200050354,7.43866634368896,20.6813335418701,24.3419990539551,5.99666690826416,1416,157,100,15.2064752578735,433,313,320,395
"Cfasc",-83.8958333333333,34.2708333333333,15.4251670837402,11.9676666259766,38.0215606689453,739.150573730469,31.0200004577637,-0.456000000238419,31.4759998321533,7.45599985122681,20.7446670532227,24.3540000915527,6.07399988174438,1420,158,101,15.3411817550659,435,314,320,397
"Cfasc",-83.8958333333333,34.4375,14.859167098999,12.5903339385986,39.1782836914062,743.316345214844,30.7280006408691,-1.40799999237061,32.1360015869141,7.00933361053467,20.1140003204346,23.8666667938232,5.47333335876465,1494,163,106,14.4568672180176,452,332,339,416
"Cfasc",-83.8958333333333,34.6041666666667,14.1998329162598,12.9169998168945,40.295108795166,730.828002929688,30.0400009155273,-2.01600003242493,32.0559997558594,6.41199970245361,19.4393329620361,23.0626659393311,4.99399995803833,1562,168,111,13.3079328536987,464,346,360,430
"Cfasc",-83.8958333333333,34.7291666666667,12.3795003890991,12.2329998016357,39.7640113830566,702.056945800781,27.5359992980957,-3.2279999256134,30.7639999389648,4.73733329772949,17.5433330535889,20.8346672058105,3.49799990653992,1725,183,116,11.8569869995117,495,380,407,462
"Cfasc",-83.8958333333333,34.7708333333333,12.8676662445068,12.8719997406006,40.4678077697754,723.575012207031,28.6159992218018,-3.19199991226196,31.8079986572266,5.05266666412354,18.1399993896484,21.5993328094482,3.73399996757507,1617,173,108,12.5451593399048,471,355,382,438
"Cfasc",-83.8958333333333,34.8125,13.1695003509521,13.2663335800171,40.8798637390137,736.269409179688,29.2040004730225,-3.24799990653992,32.4519996643066,5.24533319473267,18.5153331756592,22.0626678466797,3.89400005340576,1562,168,102,13.0634841918945,458,341,371,425
"Cfasc",-83.8958333333333,34.8541666666667,13.1449995040894,13.3506660461426,41.1498794555664,733.601684570312,29.1399993896484,-3.30399990081787,32.4440002441406,5.2586669921875,18.4899997711182,21.9913330078125,3.88333344459534,1573,169,102,12.9632797241211,460,343,375,427
"Cfasc",-83.8958333333333,34.8958333333333,12.797833442688,13.1423330307007,41.0595245361328,723.629699707031,28.5440006256104,-3.46399998664856,32.007999420166,5.01333332061768,18.1006660461426,21.492000579834,3.61333322525024,1634,174,105,12.6649160385132,473,355,392,441
"Cfasc",-83.8958333333333,34.9375,12.7594995498657,13.2716665267944,41.14990234375,729.43994140625,28.6240005493164,-3.62800002098083,32.2519989013672,4.92799997329712,18.0966663360596,21.5319995880127,3.51600003242493,1625,173,103,12.8818626403809,471,351,391,440
"Cfasc",-83.8958333333333,34.9791666666667,13.268500328064,13.8376665115356,41.7400665283203,747.031799316406,29.6240005493164,-3.52800011634827,33.1520004272461,5.31199979782104,13.9826669692993,22.288667678833,3.86133337020874,1543,165,96,13.8338832855225,452,325,376,422
"Cfasc",-83.9375,30.0625,19.9823532104492,11.884313583374,43.3920364379883,605.071105957031,32.8882369995117,5.5,27.3882369995117,27.0156860351562,16.7127456665039,27.0156860351562,12.2509803771973,1505,210,72,35.5389289855957,568,250,568,326
"Cfasc",-83.9375,30.1041666666667,19.8486671447754,12.1459999084473,43.9944953918457,605.724182128906,32.7999992370605,5.19199991226196,27.6079998016357,26.8986663818359,16.546667098999,26.8986663818359,12.1086664199829,1504,208,72,34.5515480041504,562,252,562,330
"Cfasc",-83.9375,30.1458333333333,19.7883338928223,12.3993330001831,44.5186462402344,606.498046875,32.8159980773926,4.96400022506714,27.8519973754883,26.8486671447754,16.4426670074463,26.8486671447754,12.0353336334229,1499,206,71,33.8340644836426,556,252,556,333
"Cfasc",-83.9375,30.1875,19.7146663665771,12.5813331604004,44.8436470031738,608.091247558594,32.8199996948242,4.76399993896484,28.0559997558594,26.8020000457764,16.3253326416016,26.8020000457764,11.9446668624878,1497,203,71,32.6512870788574,549,256,549,337
"Cfasc",-83.9375,30.2291666666667,19.65016746521,12.6816673278809,44.9576950073242,610.214965820312,32.8240013122559,4.61599969863892,28.2080020904541,26.7726669311523,16.228666305542,26.7726669311523,11.8600006103516,1492,200,71,31.6533050537109,541,258,541,339
"Cfasc",-83.9375,30.5208333333333,19.2823333740234,13.1300001144409,45.3760032653809,619.345520019531,32.8320007324219,3.89599990844727,28.9360008239746,26.5413341522217,20.156665802002,26.5413341522217,11.3793334960938,1443,176,68,25.6650772094727,481,261,481,363
"Cfasc",-83.9375,30.5625,19.408332824707,12.9226665496826,45.0895576477051,618.077758789062,32.931999206543,4.27199983596802,28.6599998474121,26.6520004272461,20.2786674499512,26.6520004272461,11.514666557312,1431,173,67,25.2190284729004,472,258,472,363
"Cfasc",-83.9375,30.8958333333333,19.074333190918,13.0126657485962,44.3997077941895,636.219604492188,33.007999420166,3.70000004768372,29.3079986572266,26.5673332214355,19.9393329620361,26.5673332214355,10.9626665115356,1349,160,56,25.0019359588623,427,233,427,351
"Cfasc",-83.9375,31.4375,18.6143341064453,12.782000541687,42.846607208252,659.6171875,32.8680000305176,3.03600001335144,29.8320007324219,11.5433330535889,19.4379997253418,26.3873329162598,10.1893339157104,1292,145,58,23.8178062438965,391,227,384,356
"Cfasc",-83.9375,31.6875,18.6860008239746,13.0273342132568,42.8361625671387,676.877380371094,33.2200012207031,2.80799984931946,30.4120006561279,11.5033340454102,19.4106674194336,26.6766681671143,10.0353336334229,1240,138,54,24.3345947265625,382,217,363,352
"Cfasc",-83.9375,31.9791666666667,18.621166229248,13.0030002593994,42.2010917663574,688.700927734375,33.4560012817383,2.64400005340576,30.8120002746582,11.2886667251587,19.3446674346924,26.7853336334229,9.81333351135254,1185,129,49,24.4224452972412,366,201,344,344
"Cfasc",-83.9375,32.1875,18.3455009460449,13.2663335800171,42.2656211853027,702.841247558594,33.3520011901855,1.96399998664856,31.3880004882812,10.8719997406006,19.0106678009033,26.7053337097168,9.36199951171875,1171,124,50,23.4183883666992,360,199,335,341
"Cfasc",-83.9375,32.2291666666667,18.2215003967285,13.2290000915527,42.2381896972656,702.085571289062,33.2319984436035,1.91199994087219,31.3199977874756,10.7706670761108,18.8966655731201,26.5966663360596,9.27066707611084,1171,123,51,22.9503707885742,359,200,333,341
"Cfasc",-83.9375,32.3125,18.2333335876465,13.4653339385986,42.4720306396484,709.562744140625,33.3520011901855,1.64800000190735,31.7040004730225,10.6780004501343,18.9406661987305,26.6933326721191,9.19600009918213,1172,125,52,23.0361175537109,362,199,330,345
"Cfasc",-83.9375,33.1875,16.8273334503174,13.2959995269775,41.5967979431152,723.013610839844,32.5519981384277,0.587999999523163,31.9639987945557,9.1646671295166,17.4946670532227,25.5706672668457,7.70599985122681,1251,140,71,19.8023166656494,386,233,316,357
"Cfasc",-83.9375,33.6041666666667,16.6415004730225,12.5356664657593,39.0665245056152,745.212585449219,32.4799995422363,0.392000019550323,32.0880012512207,8.82266616821289,17.181999206543,25.6466655731201,7.21933317184448,1252,137,83,16.1840229034424,382,260,311,349
"Cfasc",-83.9375,33.6458333333333,16.5979995727539,12.4913339614868,38.9526405334473,745.675964355469,32.4560012817383,0.388000011444092,32.068000793457,8.77799987792969,17.1306667327881,25.6113338470459,7.16666650772095,1254,138,83,16.1238784790039,382,261,311,348
"Cfasc",-83.9375,33.7708333333333,16.1963329315186,12.2926664352417,38.5640182495117,744.647521972656,31.9519996643066,0.0759999975562096,31.8759994506836,8.34133338928223,16.7826671600342,25.1940002441406,6.76399993896484,1287,142,88,15.5486221313477,391,271,313,355
