"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Asclepias tuberosa",-84.363581,33.760077,"USA","Georgia",NA,2641499255,"Apocynaceae","SPECIES",96,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.276885,33.71727,"USA","Georgia",NA,4127237713,"Apocynaceae","SPECIES",1881,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-85.481103,34.935652,"USA","Georgia",NA,4153540424,"Apocynaceae","SPECIES",28762,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.1466,33.7945,"USA","Georgia",NA,3079707769,"Apocynaceae","SPECIES",79,2009,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.268464,33.732289,"USA","Georgia",NA,3327920059,"Apocynaceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.134253,33.5947,"USA","Georgia",NA,4921478921,"Apocynaceae","SPECIES",209533,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.712451,34.606001,"USA","Georgia",NA,3333098872,"Apocynaceae","SPECIES",14,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-81.495839,31.332199,"USA","Georgia",NA,2814449383,"Apocynaceae","SPECIES",10,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-81.471196,32.805327,"USA","Georgia",NA,2823089405,"Apocynaceae","SPECIES",10,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-84.369494,33.794145,"USA","Georgia",NA,4901109975,"Apocynaceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-83.658919,32.56624,"USA","Georgia",NA,4116452759,"Apocynaceae","SPECIES",34,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Asclepias tuberosa",-82.739533,33.988925,"USA","Georgia",NA,2626658025,"Apocynaceae","SPECIES",NA,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
